19.741,3840.1,91.052,-10.882,0.023466,0.11857
19.791,3844.6,90.509,-10.866,0.023341,0.11857
19.841,3849.1,89.966,-10.842,0.023218,0.11857
19.891,3853.6,89.424,-10.826,0.023097,0.11857
19.941,3858.1,88.883,-10.813,0.022976,0.11857
19.991,3862.5,88.343,-10.801,0.022854,0.11857
20.041,3866.9,87.803,-10.79,0.022732,0.11857
20.091,3871.3,87.264,-10.778,0.022609,0.11857
20.141,3875.6,86.725,-10.772,0.022486,0.11857
20.191,3880,86.187,-10.762,0.022361,0.11857
20.241,3884.2,85.649,-10.749,0.022237,0.11857
20.291,3888.5,85.112,-10.739,0.022113,0.11857
20.341,3892.8,84.575,-10.731,0.021989,0.11857
20.391,3897,84.039,-10.719,0.021865,0.11857
20.441,3901.2,83.503,-10.706,0.021742,0.11857
20.491,3905.3,82.968,-10.694,0.02162,0.11857
20.541,3909.5,82.434,-10.685,0.021497,0.11857
20.591,3913.6,81.9,-10.676,0.021374,0.11857
20.641,3917.7,81.366,-10.665,0.021251,0.11857
20.691,3921.7,80.833,-10.653,0.021128,0.11857
20.741,3925.7,80.301,-10.649,0.021005,0.11857
20.791,3929.7,79.769,-10.639,0.020881,0.11857
20.841,3933.7,79.237,-10.633,0.020757,0.11857
20.891,3937.7,78.706,-10.619,0.020632,0.11857
20.941,3941.6,78.175,-10.615,0.020508,0.11857
20.991,3945.5,77.644,-10.61,0.020383,0.11857
21.041,3949.3,77.114,-10.595,0.020257,0.11857
21.091,3953.2,76.584,-10.587,0.020133,0.11857
21.141,3957,76.055,-10.574,0.020008,0.11857
21.191,3960.8,75.527,-10.564,0.019884,0.11857
21.241,3964.6,74.999,-10.549,0.01976,0.11857
21.291,3968.3,74.472,-10.54,0.019636,0.11857
21.341,3972,73.945,-10.524,0.019513,0.11857
21.391,3975.7,73.419,-10.514,0.019389,0.11857
21.441,3979.3,72.894,-10.504,0.019266,0.11857
21.491,3983,72.369,-10.491,0.019142,0.11857
21.541,3986.6,71.845,-10.48,0.019018,0.11857
21.591,3990.2,71.321,-10.464,0.018894,0.11857
21.641,3993.7,70.798,-10.448,0.018772,0.11857
21.691,3997.2,70.276,-10.436,0.01865,0.11857
21.741,4000.7,69.755,-10.419,0.018529,0.11857
21.791,4004.2,69.234,-10.404,0.018409,0.11857
21.841,4007.7,68.714,-10.392,0.018289,0.11857
21.891,4011.1,68.195,-10.38,0.018168,0.11857
21.941,4014.5,67.676,-10.371,0.018048,0.11857
21.991,4017.9,67.158,-10.358,0.017927,0.11857
22.041,4021.2,66.64,-10.346,0.017807,0.11857
22.091,4024.5,66.123,-10.334,0.017687,0.11857
22.141,4027.8,65.607,-10.323,0.017567,0.11857
22.191,4031.1,65.091,-10.324,0.017446,0.11857
22.241,4034.3,64.575,-10.309,0.017323,0.11857
22.291,4037.5,64.06,-10.304,0.017201,0.11857
22.341,4040.7,63.545,-10.294,0.017079,0.11857
22.391,4043.9,63.03,-10.279,0.016958,0.11857
22.441,4047,62.517,-10.272,0.016838,0.11857
22.491,4050.1,62.003,-10.26,0.016719,0.11857
22.541,4053.2,61.491,-10.252,0.016599,0.11857
22.591,4056.3,60.978,-10.241,0.01648,0.11857
22.641,4059.3,60.466,-10.232,0.016362,0.11857
22.691,4062.3,59.955,-10.224,0.016244,0.11857
22.741,4065.3,59.444,-10.216,0.016125,0.11857
22.791,4068.3,58.933,-10.205,0.016008,0.11857
22.841,4071.2,58.423,-10.197,0.016309,0.11857
22.891,4074.1,57.914,-10.188,0.016131,0.11857
22.941,4077,57.405,-10.17,0.015965,0.11857
22.991,4079.9,56.897,-10.16,0.016971,0.11857
23.041,4082.7,56.389,-10.154,0.016656,0.11857
23.091,4085.5,55.881,-10.151,0.01637,0.11857
23.141,4088.3,55.374,-10.151,0.016108,0.11857
23.191,4091,54.866,-10.15,0.016257,0.11857
23.241,4093.8,54.359,-10.144,0.015979,0.11857
23.291,4096.5,53.852,-10.132,0.016821,0.11857
23.341,4099.2,53.345,-10.125,0.016441,0.11857
23.391,4101.8,52.839,-10.121,0.016098,0.11857
23.441,4104.4,52.333,-10.115,0.01616,0.11857
23.491,4107,51.828,-10.105,0.016199,0.11857
23.541,4109.6,51.323,-10.102,0.016217,0.11857
23.591,4112.2,50.818,-10.094,0.016217,0.11857
23.641,4114.7,50.313,-10.086,0.016202,0.11857
23.691,4117.2,49.809,-10.083,0.016173,0.11857
23.741,4119.7,49.305,-10.081,0.016132,0.11857
23.791,4122.1,48.801,-10.075,0.016079,0.11857
23.841,4124.6,48.297,-10.068,0.016668,0.11857
23.891,4127,47.794,-10.066,0.016182,0.11857
